Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,WILLR,MOM
1993-04-23 00:00:00-04:00,24.375726593562536,24.445222606658938,24.288856577192036,24.323604583740234,106000,0.0,0.0,0.0,35.550518621916915,-0.07261111068713788,-0.05968950345904249,-0.012921607228095395,-95.74479797122005,-0.29537200927734375
1993-04-26 00:00:00-04:00,24.34099166079165,24.427861723820886,24.0630074590981,24.132503509521484,62600,0.0,0.0,0.0,31.576457270902885,-0.1139881983107216,-0.08085327286610097,-0.033134925444620635,-93.33339083326413,-0.8339519500732422
1993-04-27 00:00:00-04:00,24.097759639435683,24.393117904663086,24.097759639435683,24.393117904663086,156800,0.0,0.0,0.0,41.22575374829595,-0.12431738132860559,-0.07294596470718796,-0.05137141662141763,-68.33320298014715,-0.6254692077636719
1993-04-28 00:00:00-04:00,24.358356443156012,24.41047846122268,24.306234425089343,24.34098243713379,85900,0.0,0.0,0.0,40.010183145837516,-0.13515227846656686,-0.06702468947611938,-0.06812758899044748,-73.33444813905065,-0.6428546905517578
1993-04-29 00:00:00-04:00,24.393121780362975,24.44524383544922,24.25412963346632,24.44524383544922,85000,0.0,0.0,0.0,43.592185084093735,-0.13378381250144145,-0.05252497880879517,-0.08125883369264628,-63.33287266084978,-0.5385932922363281
1993-04-30 00:00:00-04:00,24.532106322375824,24.618976387256758,24.479984283447262,24.479984283447266,88500,0.0,0.0,0.0,44.77543674606082,-0.1284157329163662,-0.03772551937897595,-0.09069021353739026,-60.00029494356476,-0.5038528442382812
1993-05-03 00:00:00-04:00,24.51473253973785,24.63635063171387,24.41048846090126,24.636350631713867,80500,0.0,0.0,0.0,49.87235545526181,-0.11027287659435814,-0.0156661304455743,-0.09460674614878384,-42.105701930970895,-0.24324417114257812
1993-05-04 00:00:00-04:00,24.68848041740841,24.810098547543426,24.653732380226977,24.723228454589844,149100,0.0,0.0,0.0,52.49571903353998,-0.08787129244775826,0.005388362960820459,-0.09325965540857872,-33.333066599459194,-0.034748077392578125
1993-05-05 00:00:00-04:00,24.723226632784527,24.879592788578666,24.723226632784527,24.792722702026367,109000,0.0,0.0,0.0,54.5449365771303,-0.0637751108570761,0.0235876356412021,-0.0873627464982782,-26.315767244838263,0.05212974548339844
1993-05-06 00:00:00-04:00,24.75795735789754,24.775331363060975,24.68846133724379,24.705835342407227,54700,0.0,0.0,0.0,51.55072476809169,-0.05110073959915695,0.029009605519297002,-0.08011034511845395,-35.08936556514571,0.2779865264892578
1993-05-07 00:00:00-04:00,24.72322646121562,24.72322646121562,24.61898235807627,24.653730392456055,68000,0.0,0.0,0.0,49.785743338744254,-0.044744852261001,0.028292394285962363,-0.07303724654696336,-27.659540704182263,0.3301258087158203
1993-05-10 00:00:00-04:00,24.68846133724379,24.844827383714723,24.68846133724379,24.705835342407227,113900,0.0,0.0,0.0,51.57137622447227,-0.035098735378753076,0.030350808934568235,-0.06544954431332131,-21.27854124956754,0.5733318328857422
1993-05-11 00:00:00-04:00,24.705843140097226,24.810087203979492,24.63634709750905,24.810087203979492,42600,0.0,0.0,0.0,55.017996596458076,-0.018824862990840074,0.037299745057984994,-0.05612460804882507,-8.511735649645658,0.41696929931640625
1993-05-12 00:00:00-04:00,24.705850692149802,24.792720771939358,24.705850692149802,24.775346755981445,31000,0.0,0.0,0.0,53.647810352170744,-0.00863146750738153,0.03799451243315483,-0.04662597994053636,-12.766091776781252,0.43436431884765625
1993-05-13 00:00:00-04:00,24.67109842618532,24.67109842618532,24.462610270471078,24.479984283447266,129100,0.0,0.0,0.0,43.68630956448519,-0.02410850341329862,0.018013981221790196,-0.04212248463508882,-48.936527599092784,0.034740447998046875
1993-05-14 00:00:00-04:00,24.479974714192476,24.549470738931134,24.445226701823145,24.462600708007812,63500,0.0,0.0,0.0,43.17814401591689,-0.03734636943261194,0.003820892161981504,-0.04116726159459344,-53.33517529001489,-0.017383575439453125
1993-05-17 00:00:00-04:00,24.53210451918465,24.549478530883786,24.42786044898981,24.54947853088379,34000,0.0,0.0,0.0,46.52592941115074,-0.04036189261509904,0.0006442951835955238,-0.04100618779869456,-52.77916932382401,-0.08687210083007812
1993-05-18 00:00:00-04:00,24.566848695447018,24.58422270442541,24.44523063259827,24.532100677490234,105200,0.0,0.0,0.0,45.942844293047365,-0.04365078492206109,-0.0021156776986932246,-0.04153510722336787,-55.55756694029643,-0.19112777709960938
1993-05-19 00:00:00-04:00,24.53210899781883,25.035955429077152,24.375742863980044,25.03595542907715,50200,0.0,0.0,0.0,61.14682542810539,-0.005536566119474173,0.02879883288311496,-0.03433539900258913,-5.329070518200751e-13,0.24323272705078125
1993-05-20 00:00:00-04:00,25.03596693652724,25.1054630279541,24.983844867957092,25.1054630279541,98200,0.0,0.0,0.0,62.70517303590552,0.02993286181141741,0.051414608651205236,-0.021481746839787826,0.0,0.399627685546875
1993-05-21 00:00:00-04:00,25.122831064895543,25.157579102329702,24.862220784139367,24.879594802856445,221400,0.0,0.0,0.0,54.98714211879802,0.0393632063442233,0.048675962547208906,-0.009312756202985602,-35.55531015805061,0.22586441040039062
1993-05-24 00:00:00-04:00,24.93171507526339,25.0707072150558,24.93171507526339,24.983837127685547,30500,0.0,0.0,0.0,57.582075376142825,0.054618696419325374,0.05114516209784878,0.003473534321476593,-22.222297473816145,0.2780017852783203
1993-05-25 00:00:00-04:00,25.08807747369008,25.08807747369008,25.035955429077152,25.03595542907715,191800,0.0,0.0,0.0,58.859085652749535,0.07010615346758797,0.0533060953168891,0.01680005815069887,-15.55615706804323,0.22586822509765625
1993-05-26 00:00:00-04:00,25.105450024255095,25.366060232119334,25.08807601039748,25.34868621826172,102400,0.0,0.0,0.0,65.55921373552633,0.10638845595069313,0.0716707182399954,0.03471773771069773,-1.7543884835888313,0.5733394622802734
1993-05-27 00:00:00-04:00,25.383439870779256,25.383439870779256,25.227073711411006,25.261821746826172,53800,0.0,0.0,0.0,62.5138335255758,0.1266729977138148,0.07356420800249365,0.053108789711321144,-12.068917852538286,0.7818374633789062
1993-05-28 00:00:00-04:00,25.244426513756235,25.244426513756235,25.01856447337163,25.140182495117188,79100,0.0,0.0,0.0,58.42127360123879,0.13141846194786666,0.06264773778923641,0.06877072415863025,-24.13993234283155,0.677581787109375
1993-06-01 00:00:00-04:00,25.227071961827836,25.470308192864746,25.192323928822564,25.383438110351562,28300,0.0,0.0,0.0,63.5591249006719,0.15304377831007443,0.06741844332115533,0.0856253349889191,-7.936491337771379,0.8339595794677734
1993-06-02 00:00:00-04:00,25.313938190546487,25.435556287549797,25.20969410740079,25.34868621826172,20300,0.0,0.0,0.0,62.37333009352723,0.16547037064013637,0.06387602852097381,0.10159434211916256,-11.111440440649867,0.8165855407714844
1993-06-03 00:00:00-04:00,25.29656978224134,25.29656978224134,25.209699693703424,25.261821746826172,21600,0.0,0.0,0.0,59.39070592855466,0.1663912430276291,0.05183752072677321,0.11455372230085588,-19.047419147746012,0.22586631774902344
1993-06-04 00:00:00-04:00,25.192340840299515,25.192340840299515,25.070722643139447,25.17496681213379,32000,0.0,0.0,0.0,56.482338514608976,0.1582879289622845,0.034987365329142886,0.12330056363314161,-26.98252657352962,0.0695037841796875
1993-06-07 00:00:00-04:00,25.227071582445475,25.227071582445475,25.08807945251465,25.08807945251465,121400,0.0,0.0,0.0,53.651844598253035,0.14320414220116007,0.01592286285441477,0.1272812793467453,-34.92059635577586,0.20848464965820312
1993-06-08 00:00:00-04:00,25.018588851832742,25.018588851832742,24.86222267150879,24.86222267150879,104500,0.0,0.0,0.0,47.05126492568945,0.11173733936276165,-0.012435151987186935,0.12417249134994858,-55.55497742428588,-0.12161445617675781
1993-06-09 00:00:00-04:00,24.949100494384766,25.05334464686827,24.914352443556933,24.949100494384766,43300,0.0,0.0,0.0,49.618856368244856,0.09274092597961925,-0.02514525229626348,0.11788617827588273,-85.71262798756052,-0.08685493469238281
1993-06-10 00:00:00-04:00,24.931707435294662,24.983829471744755,24.87958539884457,24.966455459594727,17900,0.0,0.0,0.0,50.1390089260101,0.07818526114085955,-0.031760733708018546,0.1099459948488781,-82.85860322715001,-0.3822307586669922
1993-06-11 00:00:00-04:00,25.05332949156573,25.105451536277723,24.966459417045737,25.070703506469727,647400,0.0,0.0,0.0,53.260591258565256,0.07420633361173756,-0.028591728989712434,0.10279806260145,-65.71521148932298,-0.1911182403564453
1993-06-14 00:00:00-04:00,25.105451488561055,25.122825503432033,25.035955429077152,25.03595542907715,64200,0.0,0.0,0.0,52.08997230795488,0.06747135762328327,-0.028261363982533386,0.09573272160581665,-71.42955201746022,-0.10422706604003906
1993-06-15 00:00:00-04:00,25.0707072150558,25.088081232529852,24.983837127685547,24.983837127685547,142400,0.0,0.0,0.0,50.30407337874748,0.05726817737746259,-0.03077163538268325,0.08803981276014584,-80.00043548059286,-0.3996009826660156
1993-06-16 00:00:00-04:00,24.98383338446422,25.035955429077152,24.914337324980316,25.03595542907715,330900,0.0,0.0,0.0,52.07362020171147,0.05277918923459879,-0.028208498820437647,0.08098768805503644,-71.42955201746022,-0.3127307891845703
1993-06-17 00:00:00-04:00,25.088073783230815,25.122821807861328,25.035951746285047,25.122821807861328,37400,0.0,0.0,0.0,54.952715436097485,0.05559021518824636,-0.02031797829343207,0.07590819348167843,-57.14432802619034,-0.13899993896484375
1993-06-18 00:00:00-04:00,25.10840796352772,25.10840796352772,24.915939331054688,24.915939331054688,58500,0.318,0.0,0.0,47.6161564292738,0.040655633780595224,-0.028202047760866572,0.0688576815414618,-91.16626565518008,-0.25902748107910156
1993-06-21 00:00:00-04:00,24.98593625641404,24.98593625641404,24.93344479369048,24.96843910217285,29300,0.0,0.0,0.0,49.46013439190064,0.03267945477512768,-0.028942581413067298,0.06162203618819498,-81.47388750767664,-0.11964035034179688
1993-06-22 00:00:00-04:00,25.003420912585007,25.003420912585007,24.950929476099525,24.985923767089844,137500,0.0,0.0,0.0,50.09026162000468,0.027452684325190546,-0.027335481490403546,0.05478816581559409,-71.52022137952609,0.12370109558105469
1993-06-23 00:00:00-04:00,24.985937365205043,24.985937365205043,24.758474349975586,24.758474349975586,227600,0.0,0.0,0.0,42.642160538106104,0.004900672102305492,-0.039909994970630885,0.04481066707293638,-100.0,-0.1906261444091797
1993-06-24 00:00:00-04:00,24.828458402944907,25.09091567993164,24.828458402944907,25.09091567993164,243700,0.0,0.0,0.0,53.52062115369727,0.013695404834692226,-0.024892209790595324,0.03858761462528755,-29.056062024989394,0.12446022033691406
1993-06-25 00:00:00-04:00,25.073402404785153,25.143390966975762,25.055905264237502,25.073402404785156,44800,0.0,0.0,0.0,52.95087053264362,0.019032721581030643,-0.015643914435405526,0.03467663601643617,-18.18278533570651,0.0026988983154296875
1993-06-28 00:00:00-04:00,25.19591147855202,25.35338592529297,25.16091715705403,25.35338592529297,439900,0.0,0.0,0.0,60.238357072049425,0.04533235062131169,0.008524571683900417,0.03680777893741127,0.0,0.3174304962158203
1993-06-29 00:00:00-04:00,25.318377937920054,25.318377937920054,25.19589787878706,25.230892181396484,207500,0.0,0.0,0.0,56.141275852741984,0.05564928439478578,0.015073204365899602,0.04057608002888618,-20.590243824241362,0.2470550537109375
1993-06-30 00:00:00-04:00,25.265886484005915,25.318377937920054,25.19589787878706,25.230892181396484,437600,0.0,0.0,0.0,56.14127585274199,0.0630981722868853,0.018017673806399293,0.04508049848048601,-20.590243824241362,0.19493675231933594
1993-07-01 00:00:00-04:00,25.26588109405051,25.26588109405051,25.12590391347405,25.160898208618164,605700,0.0,0.0,0.0,53.71995043755927,0.06263156329368869,0.014040851850562142,0.048590711443126544,-32.355685224667766,0.03807640075683594
1993-07-02 00:00:00-04:00,25.073409328594074,25.090906473973416,24.933432165559356,25.020917892456055,285400,0.0,0.0,0.0,49.1541003939132,0.05038571549071591,0.0014360032380714913,0.04894971225264442,-55.88528558375147,0.10497856140136719
1993-07-06 00:00:00-04:00,24.985937365205043,25.055925985275643,24.723480039940284,24.758474349975586,246400,0.0,0.0,0.0,41.95436129497421,0.019281526894609158,-0.02373454828642821,0.043016075181037366,-94.4445176892246,-0.20996475219726562
1993-07-07 00:00:00-04:00,24.74096922440962,24.863449270075016,24.74096922440962,24.828454971313477,343700,0.0,0.0,0.0,44.29729437125828,0.0002749155725361163,-0.034192927686801,0.03446784325933712,-83.33482289748464,-0.1574687957763672
1993-07-08 00:00:00-04:00,24.845958297676326,25.16090706482997,24.81096399021481,25.108415603637695,248200,0.0,0.0,0.0,52.54893181034001,0.00771360482956851,-0.02140339074381489,0.0291169955733834,-38.88998775080733,0.3499412536621094
1993-07-09 00:00:00-04:00,25.108409534319147,25.178398132324215,25.055918085815343,25.17839813232422,378200,0.0,0.0,0.0,54.368651518599115,0.01903638525574536,-0.008064488254110436,0.027100873509855794,-27.779990160081503,0.08748245239257812
1993-07-12 00:00:00-04:00,25.14340106104611,25.178395356190222,25.108406765901993,25.160898208618164,373700,0.0,0.0,0.0,53.81290576042746,0.02629456534807062,-0.00064504652942814,0.02693961187749876,-30.55817085548118,0.08749580383300781
1993-07-13 00:00:00-04:00,25.178398306202208,25.248386904690612,25.003426809981207,25.143404006958008,389600,0.0,0.0,0.0,53.22716748114128,0.030285971665769296,0.002677087830616428,0.027608883835152868,-33.33544315392323,-0.20998191833496094
1993-07-14 00:00:00-04:00,25.160903576177635,25.30088078661534,25.14340642487292,25.230892181396484,617300,0.0,0.0,0.0,55.81722868106853,0.04004711620988033,0.009950585899781969,0.03009653031009836,-19.446356470840097,0.0
1993-07-15 00:00:00-04:00,25.213407047611756,25.213407047611756,25.073429770456382,25.12592124938965,443800,0.0,0.0,0.0,52.0900876591138,0.03886460962469229,0.007014463451675147,0.031850146173017145,-36.11089865845003,-0.10497093200683594
1993-07-16 00:00:00-04:00,25.143409228191697,25.160906381447223,25.02092915540301,25.055923461914062,216400,0.0,0.0,0.0,49.70655470731807,0.03191137373083919,4.898204625763264e-05,0.031862391684581555,-47.22331864106285,-0.10497474670410156
1993-07-19 00:00:00-04:00,25.055914963482977,25.055914963482977,24.968429226878637,25.03841781616211,188200,0.0,0.0,0.0,49.10143848790464,0.02470355764312515,-0.005727067233165125,0.030430624876290276,-47.06019683523327,0.017499923706054688
1993-07-20 00:00:00-04:00,25.020929834983907,25.108415603637695,24.8984497588686,25.108415603637695,68500,0.0,0.0,0.0,51.63675078460251,0.02435875534860088,-0.004857495622151518,0.029216250970752398,-35.29384369912483,0.3499412536621094
1993-07-21 00:00:00-04:00,25.073418528132525,25.09091567993164,25.00342992093606,25.09091567993164,142700,0.0,0.0,0.0,50.95341249641181,0.02241501313732641,-0.005440990266740789,0.0278560034040672,-36.36384398405747,0.26246070861816406
1993-07-22 00:00:00-04:00,25.055916518307804,25.090910815121084,24.915939331054688,24.915939331054688,632400,0.0,0.0,0.0,44.598302705714964,0.006678469179480118,-0.01694202737966967,0.023620496559149787,-66.66798714364785,-0.1924762725830078
1993-07-23 00:00:00-04:00,24.968429226878637,25.03841781616211,24.950932079557766,25.03841781616211,286200,0.0,0.0,0.0,49.35946721970369,0.00404352364638072,-0.015661578330215253,0.019705101976595973,-45.45594579927652,-0.13998031616210938
1993-07-26 00:00:00-04:00,25.108409534319147,25.23088958082802,25.108409534319147,25.17839813232422,121300,0.0,0.0,0.0,54.2035724267561,0.013099548536267491,-0.005284442752262787,0.01838399128853028,-21.875357209737423,0.017499923706054688
1993-07-27 00:00:00-04:00,25.19589250376228,25.21338965133434,25.07341247075788,25.160898208618164,92800,0.0,0.0,0.0,53.51438129894143,0.018649436817764098,0.00021235642338705493,0.018437080394377043,-28.572724802587523,0.01749420166015625
1993-07-28 00:00:00-04:00,25.108415603637695,25.16090706482997,25.07342129617618,25.108415603637695,30800,0.0,0.0,0.0,51.403478725905266,0.018598464141657445,0.00012910699782432006,0.018469357143833125,-47.82563214752143,-0.12247657775878906
1993-07-29 00:00:00-04:00,25.160896835274276,25.318371154827453,25.125902542040237,25.248382568359375,331000,0.0,0.0,0.0,56.34874069501055,0.029512035850235208,0.008834142965121666,0.02067789288511354,-16.66706844224156,0.12246131896972656
1993-07-30 00:00:00-04:00,25.24839283348376,25.24839283348376,25.07342129617618,25.108415603637695,75300,0.0,0.0,0.0,50.78341360040765,0.026560779623029163,0.004706309390332494,0.02185447023269667,-49.99877434450405,0.05249214172363281
1993-08-02 00:00:00-04:00,25.14340383332168,25.265883879830554,25.14340383332168,25.17839813232422,41300,0.0,0.0,0.0,53.26862756406337,0.029528506751944406,0.006139229215398188,0.023389277536546217,-33.333148501190024,0.13998031616210938
1993-08-03 00:00:00-04:00,25.230898088879055,25.30088671048482,25.108418001068962,25.195903778076172,81600,0.0,0.0,0.0,53.895770099289955,0.03291360365934892,0.007619460898242163,0.02529414276110676,-29.164357408280704,0.08748817443847656
1993-08-04 00:00:00-04:00,25.195903778076172,25.2483952442805,25.125915156470406,25.195903778076172,434000,0.0,0.0,0.0,53.89577009928996,0.03519066130863635,0.00791721483802367,0.02727344647061268,-29.164357408280704,0.10498809814453125
1993-08-05 00:00:00-04:00,25.19589545582431,25.19589545582431,25.108409707713808,25.143404006958008,36800,0.0,0.0,0.0,51.492247497022696,0.03238563172746822,0.004089748205484432,0.02829588352198379,-41.6666427462987,0.2274646759033203
1993-08-06 00:00:00-04:00,25.213392431326753,25.23088958082802,25.14340383332168,25.17839813232422,402300,0.0,0.0,0.0,52.99692093324328,0.0326104461107235,0.0034516500709917686,0.029158796039731733,-33.333148501190024,0.13998031616210938
1993-08-09 00:00:00-04:00,25.24836511486715,25.388342191041048,25.195873711301935,25.3183536529541,828200,0.0,0.0,0.0,58.53649851911835,0.04357949667650374,0.0115365605094176,0.03204293616708614,-14.815434878816536,0.1399555206298828
1993-08-10 00:00:00-04:00,25.300870895385742,25.318368039850046,25.26587660645713,25.300870895385742,604900,0.0,0.0,0.0,57.622911079291434,0.05028221379037845,0.014591422098633844,0.035690791691744606,-18.516250231387467,0.13997268676757812
1993-08-11 00:00:00-04:00,25.283373750921438,25.370859473242966,25.283373750921438,25.300870895385742,542200,0.0,0.0,0.0,57.62291107929143,0.05496061365121818,0.015415857567578857,0.039544756083639325,-19.997547692412866,0.19245529174804688
1993-08-12 00:00:00-04:00,25.370869391834194,25.370869391834194,25.14340642487292,25.230892181396484,303700,0.0,0.0,0.0,53.73007417946521,0.05241734731340131,0.01029807298380958,0.04211927432959173,-49.995284504426195,-0.017490386962890625
1993-08-13 00:00:00-04:00,25.24838915558073,25.283383457944666,25.24838915558073,25.265886306762695,103500,0.0,0.0,0.0,55.35436535156796,0.052618965199727086,0.008399752696108286,0.0442192125036188,-38.88355921703632,0.157470703125
1993-08-16 00:00:00-04:00,25.283378957060087,25.475847585798952,25.283378957060087,25.405858993530273,241800,0.0,0.0,0.0,61.2187180331153,0.06334319393885224,0.015299185148186747,0.04804400879066549,-17.391655086521506,0.2274608612060547
1993-08-17 00:00:00-04:00,25.388362370047897,25.493345260620114,25.388362370047897,25.493345260620117,369300,0.0,0.0,0.0,64.36900622843092,0.07800246916967879,0.023966768303210637,0.05403570086646815,8.43769498715119e-13,0.2974414825439453
1993-08-18 00:00:00-04:00,25.58083602853196,25.685818939729764,25.563338876665657,25.63332748413086,414300,0.0,0.0,0.0,68.74401562909797,0.09976541238933478,0.0365837692182933,0.06318164317104148,-8.5714659668365,0.4374237060546875
1993-08-19 00:00:00-04:00,25.65082463599716,25.65082463599716,25.59833318039826,25.63332748413086,28500,0.0,0.0,0.0,68.74401562909797,0.11567922360257654,0.04199806434522804,0.0736811592573485,-9.090858387496947,0.48992347717285156
1993-08-20 00:00:00-04:00,25.5808368906643,25.650825500488278,25.563339738208306,25.65082550048828,80700,0.0,0.0,0.0,69.29066241769316,0.12822488071721594,0.043634977167893954,0.08458990354932198,-6.0604225393672495,0.4724273681640625
1993-08-23 00:00:00-04:00,25.545824771862854,25.615813332881658,25.545824771862854,25.598316192626953,15600,0.0,0.0,0.0,65.58383321696277,0.13240407035693025,0.03825133344608661,0.09415273691084364,-15.15437271366531,0.27996253967285156
1993-08-24 00:00:00-04:00,25.598333832055353,25.878288269042972,25.598333832055353,25.87828826904297,273400,0.0,0.0,0.0,73.67141220628098,0.15650344075334743,0.04988056307400303,0.1066228776793444,-4.662936703425657e-13,0.5774173736572266
1993-08-25 00:00:00-04:00,25.878279602205428,26.000759627367998,25.843285309301837,25.895776748657227,242300,0.0,0.0,0.0,74.08113863345537,0.17499629125249427,0.054698730858519895,0.12029756039397438,-12.244960544944995,0.5949058532714844
1993-08-26 00:00:00-04:00,25.91327476501465,26.05325194132803,25.80829188277961,25.91327476501465,120000,0.0,0.0,0.0,74.50858516603243,0.18888658521336055,0.05487121985550891,0.13401536535785163,-15.384719029968053,0.6823825836181641
1993-08-27 00:00:00-04:00,25.843285309301837,25.895776748657223,25.843285309301837,25.895776748657227,25700,0.0,0.0,0.0,73.20838155189878,0.19622088732269205,0.04976441757187233,0.14645646975081972,-17.30790445441205,0.6298904418945312
1993-08-30 00:00:00-04:00,25.913263889533514,26.035743867404367,25.913263889533514,26.000749588012695,183500,0.0,0.0,0.0,75.92283956469494,0.20810490166095263,0.049318745528106334,0.1587861561328463,-5.770468982458688,0.5948905944824219
1993-08-31 00:00:00-04:00,25.983254042247797,26.070739746093746,25.948259760709416,26.07073974609375,66500,0.0,0.0,0.0,77.55565055182284,0.22062743374826965,0.04947302209233867,0.17115441165593098,3.774758283725532e-13,0.5773944854736328
1993-09-01 00:00:00-04:00,25.98325990861462,26.088242776932255,25.98325990861462,26.035751342773438,136500,0.0,0.0,0.0,74.82388918630127,0.22513316393644445,0.04318300182441076,0.1819501621120337,-6.250069395943769,0.4024238586425781
